long;lat;nro_registro;tipo_activ;comuna;manzana;calle_nombre;calle_altura;calle_chapa;direccion_normalizada;ubicacion;nombre_cientifico;ancho_acera;estado_plantera;ubicacion_plantera;nivel_plantera;diametro_altura_pecho;altura_arbol;geometry;index_right;BARRIO;COMUNA
;;246961;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;73.0;27.0;;;;
;;247254;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;49.0;25.0;;;;
;;247261;Lineal;15;773;Justo Juan Bautista Av.;2500.0;2561.0;;Exacta;Platanus x acerifolia;2.9;Ocupada;Regular;Bajo nivel;66.0;18.0;;;;
;;247546;Lineal;15;286;Ballivián José;2500.0;2566.0;;LA;No identificado;3.74;Ocupada;Regular;Elevada;8.0;6.0;;;;
;;247812;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2734.0;;Exacta;Melia azedarach;4.4;Ocupada;Regular;A nivel;50.0;9.0;;;;
;;248363;Lineal;15;525;Justo Juan Bautista Av.;3700.0;3743.0;;Exacta;Ligustrum lucidum f. aureovariegata;2.4;Ocupada;Regular;A nivel;5.0;4.0;;;;
;;247834;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2754.0;;Exacta;Lagerstroemia indica;4.4;Ocupada;Regular;A nivel;12.0;7.0;;;;
;;248115;Lineal;15;525;Justo Juan Bautista Av.;3700.0;3865.0;;Exacta;Fraxinus pennsylvanica;2.4;Ocupada;Regular;Bajo nivel;21.0;9.0;;;;
;;248116;Lineal;15;772;Justo Juan Bautista Av.;2400.0;2497.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;96.0;20.0;;;;
;;248371;Lineal;15;363;Solano López Francisco  Mcal.;2700.0;2799.0;;Exacta;Casuarina cunninghamiana;4.4;Ocupada;Ochava;A nivel;52.0;15.0;;;;
;;247298;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;56.0;25.0;;;;
;;247568;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;45.0;22.0;;;;
;;247578;Lineal;15;286;Ballivián José;2500.0;2576.0;;Exacta;Fraxinus pennsylvanica;3.74;Ocupada;Regular;Bajo nivel;17.0;8.0;;;;
;;247858;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2756.0;;Exacta;Platanus x acerifolia;4.4;Sobreocupada;Regular;A nivel;76.0;8.0;;;;
;;248389;Lineal;15;525;Justo Juan Bautista Av.;3700.0;3739.0;;Exacta;Ligustrum lucidum f. aureovariegata;2.4;Ocupada;Regular;A nivel;5.0;4.0;;;;
;;247009;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;57.0;24.0;;;;
;;247013;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;73.0;25.0;;;;
;;247313;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;73.0;24.0;;;;
;;247588;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;76.0;20.0;;;;
;;247866;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2736.0;;Exacta;Laurus nobilis;4.4;Sobreocupada;Regular;A nivel;31.0;2.0;;;;
;;248405;Lineal;15;529;Justo Juan Bautista Av.;3600.0;3649.0;;LD;Fraxinus pennsylvanica;2.8;Ocupada;Regular;A nivel;24.0;7.0;;;;
;;246760;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;61.0;24.0;;;;
;;247335;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;51.0;25.0;;;;
;;247884;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2762.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;63.0;8.0;;;;
;;247889;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2766.0;;Exacta;Fraxinus pennsylvanica;4.4;Sobreocupada;Regular;A nivel;45.0;9.0;;;;
;;248160;Lineal;15;525;Justo Juan Bautista Av.;3700.0;3843.0;;Exacta;Platanus x acerifolia;2.4;Ocupada;Regular;A nivel;74.0;23.0;;;;
;;246776;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;48.0;20.0;;;;
;;247049;Lineal;15;773;Justo Juan Bautista Av.;2500.0;2515.0;;Exacta;Platanus x acerifolia;2.9;Ocupada;Regular;Bajo nivel;76.0;20.0;;;;
;;247060;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;46.0;22.0;;;;
;;247350;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;48.0;20.0;;;;
;;247636;Lineal;15;286;Ballivián José;2500.0;2584.0;;Exacta;Fraxinus pennsylvanica;3.7;Ocupada;Regular;A nivel;53.0;18.0;;;;
;;247909;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2768.0;;Exacta;Fraxinus pennsylvanica;4.4;Ocupada;Regular;A nivel;55.0;9.0;;;;
;;248443;Lineal;15;529;Justo Juan Bautista Av.;3600.0;3623.0;;Exacta;No identificado;2.8;Ocupada;Regular;A nivel;12.0;6.0;;;;
;;247075;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;70.0;25.0;;;;
;;247917;Lineal;15;376;Solano López Francisco  Mcal.;2700.0;2784.0;;Exacta;Ficus benjamina variegata;4.4;Ocupada;Regular;A nivel;23.0;7.0;;;;
;;248201;Lineal;15;525;Justo Juan Bautista Av.;3700.0;3817.0;;Exacta;Platanus x acerifolia;2.4;Ocupada;Regular;A nivel;56.0;23.0;;;;
;;224480;Lineal;15;245;Avalos;2600.0;2650.0;;LA;Ficus benjamina;3.7;Ocupada;Ochava;Elevada;7.0;3.0;;;;
;;246810;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;61.0;24.0;;;;
;;244856;Lineal;15;856b;Girardot Atanasio;100.0;109.0;;Exacta;Platanus x acerifolia;3.5;Ocupada;Regular;Bajo nivel;71.0;25.0;;;;
;;245151;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2631.0;;Exacta;Platanus x acerifolia;3;Ocupada;Regular;A nivel;16.0;10.0;;;;
;;245424;Lineal;15;869a;Girardot Atanasio;200.0;224.0;;LD;Platanus x acerifolia;4.4;Ocupada;Ochava;A nivel;88.0;16.0;;;;
;;245711;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;Exacta;Tipuana tipu;4.8;Ocupada;Ochava;A nivel;62.0;21.0;;;;
;;245715;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;48.0;20.0;;;;
;;243484;Lineal;15;756;Mosconi Enrique Gral. Av.;4500.0;4526.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;63.0;10.0;;;;
;;244881;Lineal;15;456b;Girardot Atanasio;100.0;109.0;;LA;Platanus x acerifolia;3.5;Ocupada;Regular;A nivel;75.0;14.0;;;;
;;245168;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2641.0;;Exacta;Platanus x acerifolia;3;Ocupada;Regular;A nivel;35.0;15.0;;;;
;;245781;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;61.0;21.0;;;;
;;245785;Lineal;15;25;Estomba;1600.0;4647.0;;Exacta;Melia azedarach;4.5;Ocupada;Regular;A nivel;0.0;18.0;;;;
;;242140;Lineal;15;507;Seguí Francisco J Alte.;2215.0;;;LD;Platanus x acerifolia;4.5;Ocupada;Ochava;A nivel;67.0;12.0;;;;
;;244903;Lineal;15;856b;Girardot Atanasio;100.0;115.0;;Exacta;Platanus x acerifolia;4.5;Ocupada;Regular;Bajo nivel;76.0;24.0;;;;
;;245461;Lineal;15;869a;Girardot Atanasio;200.0;224.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;100.0;15.0;;;;
;;245462;Lineal;15;869a;Girardot Atanasio;200.0;228.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;75.0;24.0;;;;
;;245776;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;52.0;22.0;;;;
;;244907;Lineal;15;856b;Girardot Atanasio;100.0;127.0;;Exacta;Ficus benjamina variegata;4.7;Ocupada;Regular;Elevada;51.0;8.0;;;;
;;245824;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;56.0;24.0;;;;
;;244940;Lineal;15;856b;Girardot Atanasio;100.0;145.0;;Exacta;Platanus x acerifolia;4.7;Ocupada;Regular;A nivel;76.0;24.0;;;;
;;245507;Lineal;15;869a;Girardot Atanasio;200.0;256.0;;LA;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;78.0;24.0;;;;
;;241934;Lineal;15;507;Seguí Francisco J Alte.;2200.0;2271.0;;LD;Platanus x acerifolia;4.5;Ocupada;Regular;A nivel;85.0;13.0;;;;
;;245516;Lineal;15;869a;Girardot Atanasio;200.0;254.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;108.0;17.0;;;;
;;245886;Lineal;15;875;Corrientes Av.;6600.0;6600.0;;LA;Tipuana tipu;4.8;Ocupada;Regular;A nivel;73.0;22.0;;;;
;;241955;Lineal;15;507;Seguí Francisco J Alte.;2200.0;2251.0;;Exacta;Ficus benjamina;4.5;Ocupada;Regular;Elevada;32.0;2.0;;;;
;;242470;Lineal;15;547;Justo Juan Bautista Av.;3200.0;3211.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;19.0;6.0;;;;
;;244969;Lineal;15;856b;Girardot Atanasio;100.0;171.0;;Exacta;Platanus x acerifolia;4.7;Ocupada;Regular;A nivel;78.0;22.0;;;;
;;244973;Lineal;15;856b;Girardot Atanasio;100.0;175.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;56.0;14.0;;;;
;;245532;Lineal;15;869a;Girardot Atanasio;200.0;268.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;Elevada;62.0;15.0;;;;
;;245533;Lineal;15;869a;Girardot Atanasio;200.0;276.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;67.0;24.0;;;;
;;241993;Lineal;15;565;Olaya;1700.0;163.0;;Exacta;Acer negundo;3.4;Ocupada;Regular;A nivel;38.0;9.0;;;;
;;242500;Lineal;15;587;Murcia;1500.0;1500.0;;Exacta;Ficus benjamina;1.8;Ocupada;Ochava;A nivel;18.0;6.0;;;;
;;244165;Lineal;15;547;Justo Juan Bautista Av.;3200.0;3285.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;68.0;18.0;;;;
;;244996;Lineal;15;856b;Girardot Atanasio;100.0;177.0;;Exacta;Platanus x acerifolia;4.8;Ocupada;Regular;Bajo nivel;70.0;22.0;;;;
;;245285;Lineal;15;774;Justo Juan Bautista Av.;260.0;2645.0;;LA;Platanus x acerifolia;3;Ocupada;Regular;A nivel;70.0;15.0;;;;
;;245569;Lineal;15;869a;Girardot Atanasio;200.0;278.0;;LA;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;87.0;27.0;;;;
;;245579;Lineal;15;869a;Girardot Atanasio;200.0;278.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;68.0;11.0;;;;
;;242001;Lineal;15;507;Seguí Francisco J Alte.;2200.0;2225.0;;Exacta;Ligustrum lucidum f. aureovariegata;4.5;Sobreocupada;Regular;A nivel;22.0;7.0;;;;
;;244442;Lineal;15;849a;Caldas;45.0;4530.0;;Exacta;Ficus benjamina;4.4;Ocupada;Regular;A nivel;45.0;4.0;;;;
;;242283;Lineal;15;188;Victorica Benjamín Gral. Av.;1200.0;1240.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;61.0;14.0;;;;
;;242537;Lineal;15;587;Murcia;1500.0;138.0;;Exacta;Ficus benjamina variegata;1.8;Ocupada;Regular;Bajo nivel;15.0;6.0;;;;
;;245328;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2681.0;;Exacta;Platanus x acerifolia;3;Ocupada;Regular;A nivel;90.0;16.0;;;;
;;242048;Lineal;15;507;Seguí Francisco J Alte.;2200.0;2225.0;;Exacta;Ligustrum lucidum;4.5;Ocupada;Regular;A nivel;17.0;7.0;;;;
;;244777;Lineal;15;856b;Leiva;4600.0;1675.0;;Exacta;Morus nigra;4.4;Sobreocupada;Regular;A nivel;12.0;2.0;;;;
;;245627;Lineal;15;869a;Girardot Atanasio;200.0;300.0;;LA;Platanus x acerifolia;4.4;Ocupada;Ochava;A nivel;113.0;15.0;;;;
;;246093;Lineal;15;853;Nueva Zelanda ;4800.0;4840.0;;Exacta;Ficus benjamina;1.8;Ocupada;Regular;Elevada;14.0;4.0;;;;
;;246100;Lineal;15;853;Nueva Zelanda ;4800.0;4850.0;;Exacta;Cupressus sempervirens f. horizontalis;1.8;Ocupada;Regular;Elevada;20.0;7.0;;;;
;;242309;Lineal;15;188;Victorica Benjamín Gral. Av.;1200.0;1236.0;;Exacta;Platanus x acerifolia;4.4;Ocupada;Regular;A nivel;58.0;11.0;;;;
;;245364;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2691.0;;Exacta;Platanus x acerifolia;3;Ocupada;Regular;Bajo nivel;78.0;16.0;;;;
;;246164;Lineal;15;853;Nueva Zelanda ;4800.0;4830.0;;LA;Acer campestre;1.8;Ocupada;Regular;Elevada;20.0;7.0;;;;
;;246172;Lineal;15;853;Nueva Zelanda ;4800.0;4840.0;;LD;Ficus benjamina;1.8;Ocupada;Regular;A nivel;40.0;7.0;;;;
;;245106;Lineal;15;512;Espinosa;2000.0;207.0;;LA;Tilia x moltkei;3.2;Ocupada;Regular;A nivel;42.0;9.0;;;;
;;245397;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2691.0;;LA;Platanus x acerifolia;3;Ocupada;Regular;Bajo nivel;96.0;18.0;;;;
;;246226;Lineal;15;853;Nueva Zelanda ;4800.0;4838.0;;Exacta;Acer campestre;1.8;Ocupada;Regular;Elevada;23.0;7.0;;;;
;;242101;Lineal;15;507;Seguí Francisco J Alte.;2200.0;2215.0;;Exacta;Fraxinus pennsylvanica;4.5;Ocupada;Regular;A nivel;34.0;8.0;;;;
;;242113;Lineal;15;565;Olaya;1700.0;17.0;;LA;Erythrina crista-galli;3.4;Sobreocupada;Regular;Elevada;36.0;6.0;;;;
;;245118;Lineal;15;774;Justo Juan Bautista Av.;2600.0;2621.0;;Exacta;Platanus x acerifolia;3;Ocupada;Regular;A nivel;21.0;10.0;;;;
;;245406;Lineal;15;869a;Girardot Atanasio;200.0;224.0;;LD;Platanus x acerifolia;4,4;Ocupada;Regular;A nivel;67.0;24.0;;;;
;;233187;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2584.0;;Exacta;Ligustrum lucidum;5;Ocupada;Regular;A nivel;23.0;7.0;;;;
;;233471;Lineal;15;523;Justo Juan Bautista Av.;3900.0;3969.0;;Exacta;Fraxinus pennsylvanica;2.7;Sobreocupada;Regular;Elevada;2.0;2.0;;;;
;;252780;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2623.0;;Exacta;Melia azedarach;4.4;Ocupada;Regular;A nivel;128.0;12.0;;;;
;;252782;Lineal;15;770;Justo Juan Bautista Av.;2241.0;2241.0;;LA;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;96.0;20.0;;;;
;;253902;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3084.0;;Exacta;Geoffroea decorticans;5.6;Ocupada;Regular;A nivel;36.0;8.0;;;;
;;252236;Lineal;15;11;Ballivián José;2300.0;2324.0;;Exacta;Tilia x moltkei;4.4;Ocupada;Regular;A nivel;44.0;12.0;;;;
;;253920;Lineal;15;381;Solano López Francisco  Mcal.;3600.0;3084.0;;LA;Melia azedarach;5.6;Sobreocupada;Regular;A nivel;26.0;6.0;;;;
;;231799;Lineal;15;586;Virasoro Valentín ;1500.0;15218.0;;LA;Ficus benjamina;3.4;Ocupada;Regular;A nivel;60.0;12.0;;;;
;;233213;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2592.0;;Exacta;Ficus benjamina;5;Ocupada;Regular;A nivel;38.0;7.0;;;;
;;233227;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2600.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;14.0;3.0;;;;
;;233507;Lineal;15;523;Justo Juan Bautista Av.;3900.0;3969.0;;Exacta;Fraxinus pennsylvanica;2.7;Sobreocupada;Regular;Elevada;2.0;2.0;;;;
;;253087;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2677.0;;Exacta;Bauhinia forficata;4.4;Sobreocupada;Regular;A nivel;28.0;5.0;;;;
;;231251;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2424.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;52.0;9.0;;;;
;;231530;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2470.0;;Exacta;Eriobotrya japonica;5;Sobreocupada;Regular;Elevada;10.0;6.0;;;;
;;252832;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2629.0;;Exacta;Melia azedarach;4.4;Ocupada;Regular;A nivel;97.0;12.0;;;;
;;252841;Lineal;15;770;Justo Juan Bautista Av.;2200.0;2261.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;Elevada;96.0;21.0;;;;
;;253398;Lineal;15;11;Combatientes de Malvinas Av.;3400.0;3400.0;;LD;Ficus benjamina;5.4;Ocupada;Regular;Elevada;19.0;2.0;;;;
;;232408;Lineal;15;156;Andonaegui;1000.0;900.0;;Exacta;Fraxinus pennsylvanica;3.5;Ocupada;Regular;A nivel;30.0;10.0;;;;
;;253124;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2677.0;;Exacta;Bauhinia forficata;4.4;Sobreocupada;Regular;A nivel;16.0;4.0;;;;
;;231290;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2430.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;61.0;10.0;;;;
;;232993;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2506.0;;Exacta;Liquidambar styraciflua;5;Sobreocupada;Regular;A nivel;5.0;2.0;;;;
;;252026;Lineal;15;11;Ballivián José;2300.0;2310.0;;LD;Fraxinus pennsylvanica;4.4;Ocupada;Regular;A nivel;43.0;17.0;;;;
;;253706;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3014.0;;Exacta;No identificado;;Ocupada;Regular;A nivel;4.0;;;;;
;;231307;Lineal;15;778;Justo Juan Bautista Av.;3000.0;325.0;;LD;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;98.0;18.0;;;;
;;231585;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2476.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;58.0;12.0;;;;
;;252885;Lineal;15;770;Justo Juan Bautista Av.;220.0;2775.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;Elevada;100.0;21.0;;;;
;;252886;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2635.0;;Exacta;Persea americana;4.4;Sobreocupada;Regular;A nivel;17.0;9.0;;;;
;;253167;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2677.0;;Exacta;Bauhinia forficata;4.4;Sobreocupada;Regular;A nivel;2.0;2.0;;;;
;;253730;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3016.0;;Exacta;Fraxinus pennsylvanica;5.6;Ocupada;Fuera de línea;A nivel;14.0;6.0;;;;
;;231317;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2436.0;;Exacta;Fraxinus pennsylvanica;5;Sobreocupada;Regular;A nivel;76.0;8.0;;;;
;;233018;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2512.0;;Exacta;Melia azedarach;5;Ocupada;Regular;A nivel;78.0;2.0;;;;
;;253751;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3022.0;;Exacta;Fraxinus pennsylvanica;5.6;Ocupada;Fuera de línea;A nivel;11.0;5.0;;;;
;;231626;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2480.0;;Exacta;Ligustrum lucidum;5;Sobreocupada;Regular;Elevada;50.0;9.0;;;;
;;232480;Lineal;15;586;Murcia;1400.0;1467.0;;LA;Ficus benjamina;2;Ocupada;Regular;A nivel;80.0;7.0;;;;
;;233046;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2518.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;20.0;9.0;;;;
;;253195;Lineal;15;902;Guevara;3900.0;3926.0;;Exacta;Ficus benjamina;3;Ocupada;Regular;Elevada;57.0;10.0;;;;
;;253200;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2687.0;;Exacta;Ficus benjamina variegata;4.34;Ocupada;Regular;A nivel;15.0;4.0;;;;
;;253762;Lineal;15;381;Solano López Francisco  Mcal.;30000.0;3030.0;;Exacta;Fraxinus pennsylvanica;5.6;Ocupada;Regular;A nivel;22.0;6.0;;;;
;;231351;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2440.0;;Exacta;Tilia x moltkei;5;Sobreocupada;Regular;A nivel;36.0;9.0;;;;
;;233065;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2518.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;39.0;11.0;;;;
;;252376;Lineal;15;11;Ballivián José;2300.0;2332.0;;Exacta;Lagerstroemia indica;4.4;Ocupada;Regular;A nivel;8.0;4.0;;;;
;;252942;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2643.0;;Exacta;Fraxinus pennsylvanica;4.3;Ocupada;Regular;A nivel;54.0;19.0;;;;
;;252947;Lineal;15;770;Justo Juan Bautista Av.;2200.0;2279.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;90.0;22.0;;;;
;;253777;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3036.0;;Exacta;Melia azedarach;5.6;Ocupada;Fuera de línea;A nivel;57.0;9.0;;;;
;;252113;Lineal;15;11;Ballivián José;2300.0;2314.0;;Exacta;Morus nigra;4.4;Ocupada;Regular;A nivel;142.0;14.0;;;;
;;253239;Lineal;15;902;Guevara;3900.0;3910.0;;LD;Tilia x moltkei;3;Ocupada;Ochava;Elevada;19.0;8.0;;;;
;;253791;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3040.0;;LD;Melia azedarach;5.6;Ocupada;Fuera de línea;A nivel;46.0;9.0;;;;
;;231389;Lineal;15;778;Justo Juan Bautista Av.;3000.0;3037.0;;Exacta;Persea americana;2.8;Ocupada;Regular;A nivel;29.0;12.0;;;;
;;231391;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2452.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;57.0;10.0;;;;
;;231665;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2486.0;;Exacta;Liquidambar styraciflua;5;Ocupada;Regular;A nivel;7.0;4.0;;;;
;;233090;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2542.0;;LD;Tilia x moltkei;5;Ocupada;Regular;A nivel;37.0;10.0;;;;
;;233389;Lineal;15;523;Justo Juan Bautista Av.;3900.0;3927.0;;Exacta;Fraxinus pennsylvanica;2.7;Ocupada;Regular;A nivel;36.0;11.0;;;;
;;252417;Lineal;15;11;Ballivián José;2300.0;2332.0;;LA;Robinia pseudoacacia v. casque rouge;4.4;Ocupada;Regular;A nivel;31.0;5.0;;;;
;;252691;Lineal;15;770;Justo Juan Bautista Av.;2200.0;2235.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;85.0;22.0;;;;
;;252972;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2659.0;;Exacta;Callistemon citrinus;4.4;Ocupada;Regular;A nivel;38.0;4.0;;;;
;;252978;Lineal;15;770;Justo Juan Bautista Av.;2200.0;2287.0;;Exacta;Platanus x acerifolia;2.8;Ocupada;Regular;A nivel;92.0;22.0;;;;
;;233112;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2544.0;;Exacta;Tilia x moltkei;5;Ocupada;Regular;A nivel;39.0;10.0;;;;
;;231420;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2464.0;;LD;Fraxinus pennsylvanica;5;Sobreocupada;Regular;A nivel;55.0;8.0;;;;
;;233132;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2548.0;;Exacta;Albizia julibrissin;5;Ocupada;Regular;A nivel;3.0;2.0;;;;
;;233416;Lineal;15;523;Justo Juan Bautista Av.;3900.0;3937.0;;Exacta;Fraxinus pennsylvanica;2.7;Ocupada;Regular;A nivel;13.0;4.0;;;;
;;252736;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2623.0;;LD;Fraxinus pennsylvanica;4.4;Ocupada;Ochava;A nivel;50.0;10.0;;;;
;;253843;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3046.0;;Exacta;Jacaranda mimosifolia;5.6;Ocupada;Regular;A nivel;39.0;11.0;;;;
;;253851;Lineal;15;381;Solano López Francisco  Mcal.;3600.0;3058.0;;LD;Fraxinus pennsylvanica;5.6;Ocupada;Regular;A nivel;33.0;12.0;;;;
;;231447;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2466.0;;Exacta;Fraxinus pennsylvanica;5;Ocupada;Regular;A nivel;38.0;9.0;;;;
;;233150;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2552.0;;Exacta;Tilia x moltkei;5;Ocupada;Regular;Elevada;10.0;3.0;;;;
;;233438;Lineal;15;523;Justo Juan Bautista Av.;3900.0;3951.0;;Exacta;Ficus benjamina variegata;2.7;Ocupada;Regular;Bajo nivel;14.0;4.0;;;;
;;233166;Lineal;15;374;Solano López Francisco  Mcal.;2500.0;2566.0;;Exacta;Melia azedarach;5;Ocupada;Regular;A nivel;65.0;12.0;;;;
;;251927;Lineal;15;528;Casafoust;2000.0;2056.0;;Exacta;Lagerstroemia indica;7.4;Ocupada;Regular;Elevada;13.0;4.0;;;;
;;252481;Lineal;15;11;Ballivián José;2300.0;2338.0;;LD;Fraxinus pennsylvanica;4.4;Ocupada;Regular;A nivel;14.0;7.0;;;;
;;253047;Lineal;15;364;Solano López Francisco  Mcal.;2600.0;2661.0;;Exacta;Lagerstroemia indica;4.4;Ocupada;Regular;Elevada;16.0;5.0;;;;
;;253880;Lineal;15;381;Solano López Francisco  Mcal.;3000.0;3058.0;;LA;Fraxinus americana;5.6;Sobreocupada;Fuera de línea;A nivel;53.0;10.0;;;;
;;231486;Lineal;15;373;Solano López Francisco  Mcal.;2400.0;2470.0;;Exacta;Melia azedarach;5;Sobreocupada;Regular;Elevada;61.0;11.0;;;;
